rxn_ID,ctrl_score,mean_flux,kapp,Control_score,v_Control,Cold_score,v_Cold
rxn00001_d0_f,605.1887371147722,0.0,0.0,605.1887371147722,0.0,605.1887371147722,0.0
rxn00001_d0_r,605.1887371147722,0.0,0.0,605.1887371147722,0.0,605.1887371147722,0.0
rxn00018_d0,1212.2154979681425,37.26480568955258,0.03074107347415873,1212.6427846800143,37.27794094175677,1211.1269721423864,37.231343237164495
rxn00048_d0,408.97411135615874,0.0,0.0,406.0230151131712,0.0,605.1887371147722,0.0
rxn00069_d0_f,0.8294702848933418,0.0,0.0,0.8826830491335446,0.0,0.3693573179674272,0.0
rxn00069_d0_r,0.8294702848933418,1.6763282925373133,2.0209624420154673,0.8826830491335446,1.7838692905025868,0.3693573179674272,0.7464572672957351
rxn00076_d0,323.8359944842549,0.0,0.0,116.0738818871982,0.0,605.1887371147722,0.0
rxn00077_d0_f,0.00021242095935096667,1.1948162611940298,5624.7569206197195,0.0,0.0,0.0,0.0
rxn00077_d0_r,0.00021242095935096667,1.1948162611940298,5624.7569206197195,0.0,0.0,0.0,0.0
rxn00086_d0_f,605.1887371147722,1.1944268910447762,0.001973643621887591,605.1887371147722,1.1944268910447762,605.1887371147722,1.1944268910447762
rxn00086_d0_r,605.1887371147722,1.2657054611940204,0.002091422697699649,605.1887371147722,1.2657054611940204,605.1887371147722,1.2657054611940204
rxn00097_d0_f,904.7257779954836,5.667673049253816,0.0062645203520244,774.1447899920761,4.8496457923190155,1210.3774742295443,7.582434320942869
rxn00097_d0_r,904.7257779954836,0.0,0.0,774.1447899920761,0.0,1210.3774742295443,0.0
rxn00102_d0_f,605.1903997772089,1.1811882865671641,0.0019517630930728572,605.1887371147722,1.181185041443984,605.1887371147722,1.181185041443984
rxn00102_d0_r,605.1903997772089,3.674471165671585,0.006071595264935271,605.1887371147722,3.674461070658207,605.1887371147722,3.674461070658207
rxn00117_d0_f,605.1887371147722,0.0,0.0,605.1887371147722,0.0,605.1887371147722,0.0
rxn00117_d0_r,605.1887371147722,2.3733688074626866,0.003921700226573424,605.1887371147722,2.3733688074626866,605.1887371147722,2.3733688074626866
rxn00121_d0,335.9253825707037,1.1922603925373134,0.003549182212470572,253.7362965074477,0.9005563502223923,605.1887371147722,2.147925100955278
rxn00122_d0,47.708607519771526,1.1922603925373134,0.02499046722424698,43.79983221420557,1.0945782713766214,70.85314949707254,1.7706533102412627
rxn00124_d0_f,0.015030714518538532,1.1948162611940298,79.49164756741081,0.019744362678958,1.5695119195188683,0.007353903429337,0.5845738996496306
rxn00124_d0_r,0.015030714518538532,1.1948162611940298,79.49164756741081,0.019744362678958,1.5695119195188683,0.007353903429337,0.5845738996496306
rxn00148_d0_f,1208.3538592257112,0.0,0.0,1226.576680186368,0.0,1649.5616849446008,0.0
rxn00148_d0_r,1208.3538592257112,7.521438989552349,0.00622453342795788,1226.576680186368,7.63486754777365,1649.5616849446008,10.267751849416193
rxn00151_d0,0.00015123724856725,0.0,0.0,0.0,0.0,0.0,0.0
rxn00154_c0,2.2297741251865353,0.6543401313432894,0.29345579175583514,2.524740979961843,0.7408998632531058,1.248601838749321,0.3664094411779736
rxn00154_d0,476.12194042665783,2.750420735820903,0.005776714959525331,451.42033829376606,2.6077266212555843,447.6452709229427,2.5859191331013327
rxn00161_d0_f,588.5633854094029,1.2893092074626866,0.002190603832016915,505.97683969324,1.1083948039438198,317.1539199796217,0.6947585924465454
rxn00161_d0_r,588.5633854094029,1.1856712567164178,0.00201451752879882,505.97683969324,1.0192992127282623,317.1539199796217,0.6389121311262062
rxn00175_d0,0.0,0.07061641940298582,0.0,0.0,0.0,0.0,0.0
rxn00179_d0_f,67.07212320319765,1.2820646597014933,0.019114717090696946,20.536604296086328,0.39255138112328164,165.36153411233337,3.160838942240885
rxn00179_d0_r,67.07212320319765,1.1943370373134328,0.017806757565958387,20.536604296086328,0.36569033392842876,165.36153411233337,2.9445527486732783
rxn00187_d0,0.10244752386453192,4.2481724776118694,41.46681459309158,0.090039568866041,3.733654108210023,0.0787223322632946,3.264364356297788
rxn00191_d0_f,605.1971622826231,0.0,0.0,605.1907609490931,0.0,605.1912918790924,0.0
rxn00191_d0_r,605.1971622826231,0.0,0.0,605.1907609490931,0.0,605.1912918790924,0.0
rxn00192_d0,121.51824220352273,0.0,0.0,160.80123637065088,0.0,52.38080153433722,0.0
rxn00208_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00209_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00211_d0_f,337.1959293621475,1.2302609611940276,0.003648504783320592,373.1923637462794,1.3615941242270186,709.088019810203,2.5871110320728525
rxn00211_d0_r,337.1959293621475,1.1946215776119402,0.0035428113852730408,373.1923637462794,1.3221501551772767,709.088019810203,2.512165109744303
rxn00213_d0_f,488.13603274475514,0.0,0.0,395.02452566099737,0.0,605.1937999105517,0.0
rxn00213_d0_r,488.13603274475514,2.3733688074626866,0.004862105331821947,395.02452566099737,1.9206508524167707,605.1937999105517,2.9425160013306777
rxn00237_d0_f,605.1887371147722,1.3736806910447799,0.0022698384930191877,605.1887371147722,1.3736806910447799,605.1887371147722,1.3736806910447799
rxn00237_d0_r,605.1887371147722,1.182289889552239,0.0019535887187669544,605.1887371147722,1.182289889552239,605.1887371147722,1.182289889552239
rxn00239_d0_f,93.4749924016866,1.1948162611940298,0.012782202282077654,68.0061364393226,0.8692681923899936,81.0333882049765,1.0357851596381351
rxn00239_d0_r,93.4749924016866,1.1948162611940298,0.012782202282077654,68.0061364393226,0.8692681923899936,81.0333882049765,1.0357851596381351
rxn00248_d0_f,577.0731832616983,0.0,0.0,605.1887371147722,0.0,605.1887371147722,0.0
rxn00248_d0_r,577.0731832616983,0.0,0.0,605.1887371147722,0.0,605.1887371147722,0.0
rxn00249_d0_f,0.0005088287902663666,0.0,0.0,0.0,0.0,0.0,0.0
rxn00249_d0_r,0.0005088287902663666,0.0,0.0,0.0,0.0,0.0,0.0
rxn00257_c0_f,545.275300186563,1.192290343283582,0.0021865841766088552,531.999586043774,1.1632618768057774,237.40901460232428,0.5191147947137429
rxn00257_c0_r,545.275300186563,1.6546874492537178,0.0030345908730646256,531.999586043774,1.6144010882825957,237.40901460232428,0.7204392288954796
rxn00260_d0_f,605.2202195380199,1.1652056074626866,0.0019252588889910483,605.2045647800268,1.1651754680007054,605.229012411634,1.165222536020772
rxn00260_d0_r,605.2202195380199,2.280262352238814,0.0037676572570219096,605.2045647800268,2.2802033704762543,605.229012411634,2.2802954807728963
rxn00272_d0_f,0.0948016996117625,0.0,0.0,0.1400397932903564,0.0,0.030094595759615,0.0
rxn00272_d0_r,0.0948016996117625,0.0,0.0,0.1400397932903564,0.0,0.030094595759615,0.0
rxn00275_d0_f,0.10322686746274445,0.0,0.0,0.1420636276113583,0.0,0.0326493600799283,0.0
rxn00275_d0_r,0.10322686746274445,0.0,0.0,0.1420636276113583,0.0,0.0326493600799283,0.0
rxn00300_d0,690.6502219709706,0.0,0.0,954.1930499745164,0.0,796.1472358793128,0.0
rxn00313_d0,429.7566084432881,0.08691266865671685,0.00020223695680106357,305.56886215699126,0.06179731677579359,1173.48687675876,0.23732241480167635
rxn00333_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00337_d0_f,1103.3809293684524,1.4892792671641926,0.0013497417143294463,1062.0087688025783,1.4334375362364966,1253.2213088387762,1.6915250778262423
rxn00337_d0_r,1103.3809293684524,1.193198876119403,0.0010814024824612114,1062.0087688025783,1.148458918978683,1253.2213088387762,1.355236634451541
rxn00338_d0,170.9906557035937,0.0,0.0,1.9537577625089253,0.0,86.63375177259972,0.0
rxn00361_d0_f,1202.5088220185235,1.1948162611940298,0.0009936029069528313,1210.3774742295443,1.2026345769047009,1210.3774742295443,1.2026345769047009
rxn00361_d0_r,1202.5088220185235,1.1948162611940298,0.0009936029069528313,1210.3774742295443,1.2026345769047009,1210.3774742295443,1.2026345769047009
rxn00391_d0_f,0.47970665599833756,0.0,0.0,0.449479307083477,0.0,0.4345032744678674,0.0
rxn00391_d0_r,0.47970665599833756,0.0,0.0,0.449479307083477,0.0,0.4345032744678674,0.0
rxn00394_d0_f,64.44046007502287,1.1948162611940298,0.018541398677213057,90.122468719368,1.6709966223004649,54.795065324829054,1.0159771517315885
rxn00394_d0_r,64.44046007502287,1.1948162611940298,0.018541398677213057,90.122468719368,1.6709966223004649,54.795065324829054,1.0159771517315885
rxn00409_d0_f,605.1887371147722,1.1948162611940298,0.0019742870081989592,605.1887371147722,1.1948162611940298,605.1887371147722,1.1948162611940298
rxn00409_d0_r,605.1887371147722,1.1948162611940298,0.0019742870081989592,605.1887371147722,1.1948162611940298,605.1887371147722,1.1948162611940298
rxn00414_d0,7.2907241301616805,0.19826922835820734,0.027194723708989177,4.655355983989163,0.12660111975157473,15.495675840177412,0.42140062315768345
rxn00416_d0,0.00039185319185428333,0.050698967164178405,129.38255504380732,0.0,0.0,0.0,0.0
rxn00420_d0,213.33996779156806,0.7418687597014786,0.003477401667306335,321.68899326116286,1.1186418415204642,53.396353125781296,0.18568056738766972
rxn00459_d0_f,32.84359181261964,7.594888786567053,0.2312441595881981,12.892917634553667,2.981411903042222,54.54268799672111,12.612678047483072
rxn00459_d0_r,32.84359181261964,1.1596346194029852,0.03530778929475714,12.892917634553667,0.4552204192354795,54.54268799672111,1.9257817353579083
rxn00493_d0_f,605.2202195380199,1.191701295522388,0.0019690374793361067,605.2045647800268,1.1916704707171695,605.229012411634,1.191718609020085
rxn00493_d0_r,605.2202195380199,1.196309847761194,0.0019766521493190825,605.2045647800268,1.1962789037501598,605.229012411634,1.196327228213722
rxn00495_c0,741.7350821541013,0.49793655074626325,0.0006713131989121866,146.73638914596222,0.09850607479439936,1211.0392591244713,0.8129866390510934
rxn00499_c0_f,41.1417668590217,1.1946215776119402,0.029036710594017176,48.912603289153246,1.4202611061071155,129.17040491391245,3.75068366479729
rxn00499_c0_r,41.1417668590217,1.230260961194025,0.02990296856743403,48.912603289153246,1.4626320387069198,129.17040491391245,3.86257855798345
rxn00506_d0_f,68.27040967562517,1.1948162611940298,0.017501231746974842,42.28359580852194,0.7400150093403565,124.3833282146558,2.176861452544726
rxn00506_d0_r,68.27040967562517,1.1948162611940298,0.017501231746974842,42.28359580852194,0.7400150093403565,124.3833282146558,2.176861452544726
rxn00527_d0_f,1531.2191417572794,1.1948162611940298,0.0007803038955108789,1262.350750987678,0.9850172084967687,1860.2083384613488,1.4515278129632099
rxn00527_d0_r,1531.2191417572794,1.1948162611940298,0.0007803038955108789,1262.350750987678,0.9850172084967687,1860.2083384613488,1.4515278129632099
rxn00533_d0,3.4038428868183033,2.273306873134313,0.6678648071383977,3.647724175222276,2.4361866027788963,1.210122394036975,0.8081981593073604
rxn00611_d0_f,139.9444397305449,1.194167310447761,0.008533152962326068,139.63959807502195,1.1915660499718952,283.00568310161503,2.414930783113659
rxn00611_d0_r,139.9444397305449,1.3129650552239167,0.009382045172726809,139.63959807502195,1.3101050170412716,283.00568310161503,2.6551721029977604
rxn00689_d0_f,0.00044104796824756667,1.1948162611940298,2709.039259247561,0.0,0.0,0.0,0.0
rxn00689_d0_r,0.00044104796824756667,1.1948162611940298,2709.039259247561,0.0,0.0,0.0,0.0
rxn00692_d0_f,781.551539361806,1.166213962686567,0.0014921779357492738,690.3269706680064,1.0300906740834352,661.2623203672111,0.98672104419432
rxn00692_d0_r,781.551539361806,1.7695336701492206,0.002264129210972029,690.3269706680064,1.5629894594112643,661.2623203672111,1.4971833356585469
rxn00693_d0_f,0.034512022002948235,1.239349167164175,35.910650701900394,0.0570513692341965,2.048751792634377,0.1714454770093762,6.156718639304404
rxn00693_d0_r,0.034512022002948235,1.1945716582089552,34.61320400488002,0.0570513692341965,1.974730682060979,0.1714454770093762,5.934277271439505
rxn00710_c0,180.74613197671488,0.09868191791044674,0.0005459697357349794,144.51445963899857,0.07890052133898741,605.1887371147722,0.3304147348723381
rxn00711_d0,4.2024555734767866,0.0,0.0,4.612861709772587,0.0,4.413627978125734,0.0
rxn00720_d0_f,197.73881108519637,1.1948162611940298,0.0060423963036737366,220.89740523549648,1.3347496648860835,84.16930769321357,0.5085843136882511
rxn00720_d0_r,197.73881108519637,1.1948162611940298,0.0060423963036737366,220.89740523549648,1.3347496648860835,84.16930769321357,0.5085843136882511
rxn00737_d0,75.71101838740519,0.07514321940298456,0.000992500444499171,40.95833506247608,0.040651165755453494,323.754357162838,0.32132634339266014
rxn00747_d0_f,0.00024104608467991667,28.476332644776,118136.46623876723,0.0,0.0,0.0109718045807668,1296.1702214341085
rxn00747_d0_r,0.00024104608467991667,1.0210507567164178,4235.915128313591,0.0,0.0,0.0109718045807668,46.47563300857044
rxn00770_d0_f,145.46114935008737,1.6029873970149549,0.011020038025115413,91.68285831726348,1.0103485849075124,196.14248536204823,2.161497647030415
rxn00770_d0_r,145.46114935008737,1.181837158208955,0.00812476158403354,91.68285831726348,0.7449013651704922,196.14248536204823,1.5936109300664303
rxn00777_d0_f,605.1887371147722,13.154180483582051,0.021735666374583244,605.1887371147722,13.154180483582051,605.1887371147722,13.154180483582051
rxn00777_d0_r,605.1887371147722,1.128104085074627,0.0018640533372330185,605.1887371147722,1.128104085074627,605.1887371147722,1.128104085074627
rxn00781_d0_f,2454.8116783470523,0.0,0.0,2435.96154038209,0.0,2593.6960737083878,0.0
rxn00781_d0_r,2454.8116783470523,0.0,0.0,2435.96154038209,0.0,2593.6960737083878,0.0
rxn00782_d0_f,1210.3786613046086,0.0,0.0,1210.3774742295443,0.0,1210.3774742295443,0.0
rxn00782_d0_r,1210.3786613046086,0.0,0.0,1210.3774742295443,0.0,1210.3774742295443,0.0
rxn00789_d0,1197.3611237225248,0.034402899999999355,2.873226741573401e-05,1210.3774742295443,0.03477688926354396,1210.3774742295443,0.03477688926354396
rxn00790_d0,94.54533999435698,0.23485374626865402,0.0024840330182605663,61.51273900526041,0.15279967473271147,605.3909272383522,1.5038110522154469
rxn00791_d0,499.6007535502158,0.021728077611940486,4.3490882384661085e-05,355.6574610128059,0.015467856806135128,454.6642190733879,0.019773748076234495
rxn00799_c0_f,0.019088824296672368,1.1663037597014925,61.09877389907176,0.0048100545608612,0.29388843605625736,0.0130441490497343,0.7969815134955077
rxn00799_c0_r,0.019088824296672368,1.724051295522415,90.31731178032571,0.0048100545608612,0.43443119745367864,0.0130441490497343,1.1781124766338922
rxn00800_d0_f,561.348527192844,1.3736806910447796,0.0024471083907785323,605.1887371147722,1.4809624365982224,487.6456718936537,1.193321815417795
rxn00800_d0_r,561.348527192844,1.182289889552239,0.0021061601345327453,605.1887371147722,1.2746243919793507,487.6456718936537,1.0270598739198487
rxn00802_d0_f,91.59651439119415,1.2947882611940147,0.01413578092790933,76.18430814804142,1.0769246901250513,371.2529923307713,5.247950968418586
rxn00802_d0_r,91.59651439119415,1.1942671492537313,0.013038347116061713,76.18430814804142,0.9933174544311727,371.2529923307713,4.840525381885193
rxn00830_d0_f,830.8967398014785,1.1948162611940298,0.0014379840526026141,881.1424408622111,1.2670687780312015,755.2850674875608,1.0860878822160016
rxn00830_d0_r,830.8967398014785,1.1948162611940298,0.0014379840526026141,881.1424408622111,1.2670687780312015,755.2850674875608,1.0860878822160016
rxn00832_d0,0.0,0.2708352820895496,0.0,0.0,0.0,0.0021712517810533,0.0
rxn00834_d0_f,94.48194928421503,1.1948162611940298,0.012645973863217554,90.91764774235178,1.149742197055001,516.3300981712316,6.529496926265949
rxn00834_d0_r,94.48194928421503,1.1948162611940298,0.012645973863217554,90.91764774235178,1.149742197055001,516.3300981712316,6.529496926265949
rxn00838_d0,475.8099799830591,0.16762585223880805,0.000352295788845741,303.71686896399973,0.10699817393743083,605.1887371147722,0.21320544354240642
rxn00839_d0_f,605.1887371147722,1.1948162611940298,0.0019742870081989592,605.1887371147722,1.1948162611940298,605.1887371147722,1.1948162611940298
rxn00839_d0_r,605.1887371147722,1.1948162611940298,0.0019742870081989592,605.1887371147722,1.1948162611940298,605.1887371147722,1.1948162611940298
rxn00863_d0_f,0.0029524044465493167,1.2293520537313454,416.3901240455642,0.0024990673264894,1.0405869540751378,0.0043586957432923,1.8149178612263537
rxn00863_d0_r,0.0029524044465493167,1.1946265701492538,404.62836029985596,0.0024990673264894,1.0111935145963507,0.0043586957432923,1.7636519116543252
rxn00899_d0_f,39.53259714575311,1.1948162611940298,0.030223571114967488,25.90137926306212,0.7828321781329021,28.46132573852857,0.8602029024846728
rxn00899_d0_r,39.53259714575311,1.1948162611940298,0.030223571114967488,25.90137926306212,0.7828321781329021,28.46132573852857,0.8602029024846728
rxn00907_d0_f,16.70682988866923,1.7231038761193764,0.10313769204581451,9.718104911300887,1.0023029116106685,167.82809806486128,17.30940269484842
rxn00907_d0_r,16.70682988866923,1.1663056313432836,0.06981010994397482,9.718104911300887,0.6784219723049967,167.82809806486128,11.716097977596155
rxn00929_d0_f,0.00026244261062740004,0.0,0.0,0.0,0.0,0.0,0.0
rxn00929_d0_r,0.00026244261062740004,0.0,0.0,0.0,0.0,0.0,0.0
rxn00931_d0_f,0.00026244261062740004,0.0,0.0,0.0,0.0,0.0,0.0
rxn00931_d0_r,0.00026244261062740004,0.0,0.0,0.0,0.0,0.0,0.0
rxn00947_d0,132.1662181639695,0.0,0.0,120.08867528732308,0.0,179.09675980120952,0.0
rxn00974_d0_f,1011.4653311069957,1.6428725537313327,0.0016242499897977669,922.2510132388188,1.4979661988441317,744.8213408006143,1.2097760551965568
rxn00974_d0_r,1011.4653311069957,1.1923552388059702,0.0011788394541422393,922.2510132388188,1.0871858810285764,744.8213408006143,0.878024782822887
rxn00980_d0,133.99924179382418,0.0,0.0,157.8545195646959,0.0,120.2463846545192,0.0
rxn01000_d0,44.29178052398331,0.0,0.0,34.78376332168492,0.0,32.17966798604881,0.0
rxn01007_d0,1210.399239198546,0.035308308955224334,2.917079572736958e-05,1210.3878853985611,0.035307977755844246,1210.3851526247563,0.03530789803865782
rxn01011_d0_f,6.113526777888743,1.1948162611940298,0.19543813327446485,3.401332575974449,0.6647500892940732,1.3856528181997807,0.27080940015546656
rxn01011_d0_r,6.113526777888743,1.1948162611940298,0.19543813327446485,3.401332575974449,0.6647500892940732,1.3856528181997807,0.27080940015546656
rxn01018_d0,46.59351539697533,0.09868191791044674,0.002117932443381441,37.245675024337416,0.07888382350968605,97.7351332085849,0.2069964094806688
rxn01019_d0,554.3663846484932,0.0995873104477616,0.00017964168320001378,447.77460006876976,0.0804389828505668,568.8859657927734,0.10219563244387928
rxn01069_d0,327.51707786907014,0.16205570895522434,0.000494800790265992,420.1080049757066,0.2078697728590489,537.6126901213639,0.26601118392907674
rxn01100_d0_f,608.2937145458832,68.65484037462588,0.1128646223574406,606.7110599751859,68.47621466418185,605.7062905613914,68.36281174373762
rxn01100_d0_r,608.2937145458832,0.7572146970149254,0.001244817559195426,606.7110599751859,0.7552445808151805,605.7062905613914,0.7539938262059467
rxn01101_d0_f,0.0032930830501372997,1.9609384970149268,595.4719231673093,0.0028955039408131,1.7241913001744997,0.0327028755165619,19.473644176948227
rxn01101_d0_r,0.0032930830501372997,1.1658360626865671,354.0257093236563,0.0028955039408131,1.0250828364957998,0.0327028755165619,11.577658701674059
rxn01102_d0_f,0.0008253820495563833,1.1948162611940298,1447.591768970752,0.0,0.0,0.0,0.0
rxn01102_d0_r,0.0008253820495563833,1.1948162611940298,1447.591768970752,0.0,0.0,0.0,0.0
rxn01106_d0_f,18.89742933285093,1.1596346194029852,0.06136467553219519,19.099301209600995,1.1720224216188282,25.81923826670189,1.5843891787245994
rxn01106_d0_r,18.89742933285093,7.594888786567062,0.4019006317099571,19.099301209600995,7.676021221357388,25.81923826670189,10.376768169657387
rxn01111_d0_f,605.1887371147722,38.59985344776154,0.06378151323797884,605.1887371147722,38.59985344776154,605.1887371147722,38.59985344776154
rxn01111_d0_r,605.1887371147722,0.954933004477612,0.0015779094122442532,605.1887371147722,0.954933004477612,605.1887371147722,0.954933004477612
rxn01115_d0_f,102.64481717087368,0.0,0.0,113.77514923676917,0.0,194.88514840035847,0.0
rxn01115_d0_r,102.64481717087368,0.0,0.0,113.77514923676917,0.0,194.88514840035847,0.0
rxn01116_d0_f,298.93306361816724,1.0247663268656717,0.0034280795655800217,332.14658601126666,1.1386249242823903,275.4562439408373,0.94428592106501
rxn01116_d0_r,298.93306361816724,26.62965205820895,0.08908232410257401,332.14658601126666,29.58838982461913,275.4562439408373,24.538282398815355
rxn01200_d0_f,157.13947924749274,13.588622423880585,0.08647491062687482,151.55453522687426,13.105664888841503,113.76986164218545,9.8382386175399
rxn01200_d0_r,157.13947924749274,1.1120038373134327,0.007076540170799729,151.55453522687426,1.0724817565998583,113.76986164218545,0.8050969961372525
rxn01207_d0_f,39.53259714575311,1.1948162611940298,0.030223571114967488,25.90137926306212,0.7828321781329021,28.46132573852857,0.8602029024846728
rxn01207_d0_r,39.53259714575311,1.1948162611940298,0.030223571114967488,25.90137926306212,0.7828321781329021,28.46132573852857,0.8602029024846728
rxn01211_d0_f,16.70682988866923,1.7231038761193775,0.10313769204581458,9.718104911300887,1.0023029116106692,167.82809806486128,17.309402694848433
rxn01211_d0_r,16.70682988866923,1.1663056313432836,0.06981010994397482,9.718104911300887,0.6784219723049967,167.82809806486128,11.716097977596155
rxn01213_d0,0.006887015769313651,0.0,0.0,0.0,0.0,0.0059414699653188,0.0
