,rxn_ID,Control,FeLim,FeEx,ZnLim,ZnEx,fluxes_Control,fluxes_FeLim,fluxes_FeEX,fluxes_ZnLim,fluxes_ZnEx,v_Control,v_FeLim,v_FeEX,v_ZnLim,v_ZnEx
457,rxn05106_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.7533802755464,1031.1561413863212,1023.9468448220026,1082.6322071974594,1009.0499559464672
458,rxn05324_d0,1.7116767,2.775084,2.0215616,1.8973979,1.4614081,0.6538480596302537,0.1900828377098846,0.6896544821033673,0.7634635022707214,0.4215133314140867,1.6136542470641837,2.616163485211106,1.905792893365697,1.7887397148270288,1.3777176987311357
459,rxn05325_d0,0.40533674,0.11364508,0.02431178,0.39561784,0.033064842,0.653848059630253,0.19008283770988446,0.6896544821033666,0.7634635022707209,0.4215133314140865,1.6136542470641837,2.616163485211106,1.905792893365697,1.7887397148270288,1.3777176987311357
460,rxn05326_d0,0.3479613,0.47752118,0.06343639,0.5235089,0.27304935,0.653848059630253,0.19008283770988446,0.6896544821033668,0.763463502270721,0.4215133314140865,1.6136542470641837,2.616163485211106,1.905792893365697,1.7887397148270288,1.3777176987311357
461,rxn05330_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.288135486029,975.8441649964628,1170.802513417749,1259.2647597052744,810.009284587841
462,rxn05331_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.288135486029,975.8441649964628,1170.802513417749,1259.2647597052744,810.009284587841
463,rxn05335_d0_r,0.0,0.0,0.01574707,0.0,0.14031982,0.0,0.0,0.0,0.0,0.0,1225.288135486029,975.8441649964628,1170.802513417749,1259.2647597052744,810.009284587841
464,rxn05337_d0_r,0.0,0.0,0.0,0.0,0.0,0.653848059630253,0.19008283770988452,0.6896544821033669,0.763463502270721,0.4215133314140865,1193.676441701642,910.308273863742,1112.266066821864,1012.0910002062004,1201.6986360463245
465,rxn05338_d0,1.1666586,0.0,0.0,0.0,0.0,0.6538480596302528,0.1900828377098844,0.6896544821033664,0.7634635022707209,0.4215133314140863,2.043188241676987,1.558153530120987,1.9038399937818051,1.7323726588593231,2.0569196454183025
466,rxn05340_d0_r,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.1900828377098846,0.6896544821033674,0.7634635022707215,0.4215133314140868,1193.676441701642,910.308273863742,1112.266066821864,1012.0910002062004,1201.6986360463245
467,rxn05342_d0_r,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.19008283770988463,0.6896544821033673,0.7634635022707214,0.42151333141408676,1193.676441701642,910.308273863742,1112.266066821864,1012.0910002062004,1201.6986360463245
468,rxn05465_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.3235526772432,845.1225328574327,1229.634411003596,1194.482663581757,1000.365434602753
469,rxn07441_d0_r,0.0,0.0,1.1369019,0.3157959,0.0,0.1768152499281814,0.05140268287365898,0.18649811347020645,0.206457735825322,0.11398670370634469,1297.2005165879066,1320.2893169197405,1103.0775251294965,1141.20739333133,845.1563397452287
470,rxn08392_d0_r,0.18145752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.6702502191932,1528.3196457389406,1113.332838756222,1044.9522985613503,804.8400022229998
471,rxn08436_d0_r,0.0,0.3168335,0.18304443,1.1553345,1.00531,0.0,0.0,0.0,0.0,0.0,1067.435845614866,939.4695063727612,1049.9845152467897,1023.639620052436,1053.388734962028
472,rxn15021_d0,0.0,0.0,0.0,0.0,0.0,0.5507058305054812,0.16009793936691685,0.5808639159124135,0.6430298230392837,0.35502108758538575,0.9006356491488482,1.0997351989734752,0.9515042334803562,0.9295747046703614,0.7026275175408968
473,rxn15116_d0_r,10.975342,15.345337,6.909363,9.648193,11.893188,68.3142294527209,19.859908428390064,72.05529455902801,79.76688177738647,44.039831602293475,1028.8901744998989,1029.144535021596,1006.3932589051255,1019.8037754245048,1011.8191157604396
474,rxn15250_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.1081134883866,1490.131634203791,693.1710714641245,771.686768802199,594.4972876515286
475,rxn15271_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.8203607083848,895.1005225306886,856.2307901537266,857.9705425265535,861.8289611840264
476,rxn15280_d0_r,0.24182129,5.9691467,0.0,0.0,0.24841309,0.749622986674683,0.21792595759978198,0.7906742935663911,0.875294775842767,0.48325612925502126,1000.0,541.9035287713505,1000.0,1000.0,1000.0
477,rxn15298_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.4393066406093,1705.4032894597333,1003.1146792673628,1062.877507729746,1114.1277465115345
478,rxn15364_d0_r,0.0,0.0,0.0,0.0,0.0,3.0003337722188266,0.8722392750124001,3.164639862947565,3.503329704785931,1.9342118785170355,1000.0,1000.0,1000.0,1000.0,1000.0
479,rxn15494_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.6962480651306,837.2728519013676,1136.2304269857375,1098.071488228971,872.2870924448732
480,rxn17469_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,rxn17744_d0_r,28.822998,21.329346,26.483765,25.924438,25.309692,0.0,0.0,0.0,0.0,0.0,494.9113934163655,1234.0367539808767,748.5169268730486,648.1849814161384,907.240038895758
482,rxn17803_d0_r,10.926819,15.393188,15.450317,18.855652,17.612549,0.0,0.0,0.0,0.0,0.0,1063.4386622443503,1123.6554649878842,1121.0916057718423,1075.1500013803827,964.8063573418513
483,rxn18936_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.288135486029,975.8441649964628,1170.802513417749,1259.2647597052744,810.009284587841
484,rxn18937_d0_r,1.468689,2.722107,2.3183594,0.0,1.664978,0.0,0.0,0.0,0.0,0.0,1225.288135486029,975.8441649964628,1170.802513417749,1259.2647597052744,810.009284587841
485,rxn19027_d0_r,0.0,0.0,0.0,0.0,0.0,0.550705830505481,0.16009793936691685,0.5808639159124135,0.6430298230392836,0.3550210875853857,1063.7239885682477,1063.7239885682477,1063.7239885682477,1021.0630266684296,1060.9257763049177
486,rxn19029_d0_r,0.0,0.0,0.0,0.0,0.0,0.15287151816707342,0.044441902901184285,0.1612431606044492,0.17849991743230953,0.09855100424611042,1063.7239885682477,1063.7239885682477,1063.7239885682477,1021.0630266684296,1060.9257763049177
487,rxn19240_d0_r,8.114136,3.7506104,7.862793,6.8483887,2.9189453,0.15287151816707342,0.04444190290118429,0.16124316060444924,0.17849991743230956,0.09855100424611044,1013.2014350655488,970.2682606876698,1018.7077041376816,999.896069797739,1089.9992800941593
488,rxn19241_d0_r,0.0,0.0,0.0,0.0,0.0,0.31679398945465803,0.09209647348197224,0.3341424533007864,0.36990344335370157,0.20422617747386737,1013.2014350655488,970.2682606876698,1018.7077041376816,999.896069797739,1089.9992800941593
489,rxn19242_d0_r,0.0,0.0,0.0,0.0,0.0,0.2339118410508232,0.06800146588494463,0.24672146261162722,0.273126379685582,0.15079491011151835,1013.2014350655488,970.2682606876698,1018.7077041376816,999.896069797739,1089.9992800941593
490,rxn19343_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.8818538144814,968.9850152869392,1180.5159506488758,887.2661945364315,889.1875798785329
491,rxn19686_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.288135486029,975.8441649964628,1170.802513417749,1259.2647597052744,810.009284587841
492,rxn19701_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,rxn19828_d0_r,28.816772,18.963867,27.401367,26.3031,23.522827,0.0,0.0,0.0,0.0,0.0,999.0800747278798,999.0800747278798,999.0800747278798,999.0800747278798,999.0800747278798
494,rxn19900_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.648286576261,1149.837599588035,1093.667004774229,1059.777128075336,1021.2828950136976
495,rxn20583_d0_r,0.0,0.0,0.0,0.0,0.0,0.07183119528332363,0.02088233991742395,0.07576485859727133,0.08387345517903705,0.0463070983807025,1000.0,1000.0,1000.0,1000.0,1000.0
496,rxn20643_d0_r,2.8770752,2.7958984,2.0067139,1.7342529,2.9932861,0.0,0.0,0.0,0.0,0.0,219.9264416698709,123.30460841649136,282.72980888854795,256.2566950183352,192.619555518346
497,rxn23155_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
498,rxn23415_d0_r,1.1560919,0.5455802,0.7379985,0.70091033,0.44974586,0.0,0.0,0.0,0.0,0.0,,,,,
499,rxn24330_d0_r,2.2567139,0.15322876,0.0,0.0,1.7181396,0.0,0.0,0.0,0.0,0.0,1386.9187470512318,803.6838240487177,1386.9187470512318,1386.9187470512318,1019.5045473188632
500,rxn24362_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0
501,rxn24508_d0_r,43.174133,53.823303,54.784485,54.668396,54.039917,0.0,0.0,0.0,0.0,0.0,891.2046649095382,923.965144638238,922.726327731031,928.4131205551286,1124.9686492184485
502,rxn25637_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.596939698043,910.2476449285156,1112.1919869642418,1012.0235922725844,1201.6185997433945
503,rxn25641_d0_r,0.0,0.0,0.0,0.0,0.0,0.653848059630253,0.1900828377098845,0.6896544821033667,0.7634635022707209,0.4215133314140865,1193.676441701642,910.308273863742,1112.266066821864,1012.0910002062004,1201.6986360463245
504,rxn25647_d0_r,15.365051,13.530579,13.4678955,13.428406,14.53479,0.0,0.0,0.0,0.0,0.0,1308.9146699488465,1110.7779388323402,1216.5609483386231,1043.326144355368,954.963378180286
505,rxn25649_d0_r,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.19008283770988457,0.6896544821033673,0.7634635022707212,0.42151333141408676,1193.676441701642,910.308273863742,1112.266066821864,1012.0910002062004,1201.6986360463245
506,rxn25661_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.676441701642,910.308273863742,1112.266066821864,1012.0910002062004,1201.6986360463245
507,rxn25716_d0_r,13.75592,16.038696,15.691101,16.342041,16.156738,0.0,0.0,0.0,0.0,0.0,1062.5167407565573,1022.424594987286,1043.8293482258175,1008.776004131209,990.8961648802812
508,rxn25718_d0_r,0.0,0.0,0.0,0.0,0.0,0.04788746352221576,0.013921559944949303,0.050509905731514225,0.05591563678602471,0.03087139892046834,1193.676441701642,910.308273863742,1112.266066821864,1012.0910002062004,1201.6986360463245
509,rxn25719_d0_r,0.55340576,1.9985962,1.1939087,0.0,1.2591553,0.0,0.0,0.0,0.0,0.0,1225.3644323846856,975.9049293842056,1170.875417576474,1259.343172278587,810.0597226803249
510,rxn25743_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.6702502191932,1528.3196457389406,1113.332838756222,1044.9522985613503,804.8400022229998
511,rxn25747_d0_r,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.19008283770988463,0.6896544821033674,0.7634635022707214,0.4215133314140868,942.733038729396,1528.421442643688,1113.406994602648,1045.0218997798509,804.8936102632232
512,rxn25750_d0_r,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.19008283770988457,0.6896544821033673,0.7634635022707212,0.42151333141408676,942.733038729396,1528.421442643688,1113.406994602648,1045.0218997798509,804.8936102632232
513,rxn26013_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.984026238732,999.984026238732,999.984026238732,999.984026238732,999.984026238732
514,rxn26037_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.3665975814836,1087.9277105719343,1045.42432941294,1036.4680574573092,870.4052050269985
515,rxn26477_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,rxn27266_d0_r,19.470215,6.175125,7.375366,5.56604,6.477844,0.14366239056664729,0.04176467983484789,0.15152971719454272,0.16774691035807404,0.092614196761405,1000.0,520.0462940131621,1000.0,1000.0,1000.0
517,rxn27318_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,rxn27927_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.7166677034152,32534.60823339928,1019.0192078670932,711.1261518974028,623.8473686848212
519,rxn28082_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.9827061775236,1344.2207426336497,827.3919665551833,989.3965210396082,909.5190325710304
520,rxn28083_d0_r,0.2514038,0.0,0.0,0.68115234,0.0,0.0,0.0,0.0,0.0,0.0,1088.444713808708,1577.0423286422392,1371.0021914187987,1077.70338346489,1213.8270662903087
521,rxn28487_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.441320572471,1123.6582738428065,1121.094408217764,1075.1526889838942,964.808769114116
522,rxn28615_d0_r,0.7402344,0.7006836,0.0,0.99554443,0.8034668,0.0,0.0,0.0,0.0,0.0,879.9654525976682,865.034459029649,918.249200214298,782.5228008531876,874.0039905575819
523,rxn29919_d0_r,0.0,0.0,0.0,0.0,0.0,31.80593235869566,9.246432393128682,33.54770804253074,37.138090652570156,20.50418948222659,1023.5468544680084,1026.0999321356596,1004.9646785784907,1001.2637613907212,1014.2269340477828
524,rxn37266_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.7049216838872,1262.2161756154535,813.4387303619416,923.6467651750778,856.524445142427
525,rxn37651_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.733038729396,1528.421442643688,1113.406994602648,1045.0218997798509,804.8936102632232
526,rxn00211_d0_r,2.7336426,3.1171875,2.0096436,3.5202637,2.6174316,0.0,0.0,0.0,0.0,0.0,1378.7585865443516,1372.358589294584,1393.484465102053,886.2230269113261,932.218736612038
527,rxn00834_d0_r,0.65441895,2.0007324,0.0,0.0,1.5782471,0.0,0.0,0.0,0.0,0.0,976.7492884763004,830.5959037064041,1210.8311740349338,1081.366971438954,883.4288260301947
528,rxn00213_d0_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.6035304397732,998.5394166921648,998.2116489662022,998.7439787920226,997.954277423574
529,rxn00239_d0_r,2.2954102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.7792573673505,1580.5530994900373,1663.9420753818683,1206.6184815974457,1252.3203034301769
530,rxn00257_c0_r,41.97644,69.49817,35.998047,41.780518,41.85858,0.9319637131631201,0.2709349743132428,0.9830004730825416,1.0882043159126302,0.6008049174521892,1193.8230835936463,1193.8230835936463,1193.8230835936463,1193.8230835936463,1177.836642922458
531,rxn00330_c0,0.0,0.0,0.0,0.0,0.0,2.2206890295667434,0.6455855702163574,2.342299743864864,2.5929801258811427,1.431601756861866,0.0,0.0,0.0,3.6917629454816105,1.431601756861866
532,rxn01362_c0,0.52069986,1.296053,0.48378682,0.4950604,0.5327059,0.2007589816892891,0.058363462846133564,0.2117530663359634,0.23441555421833413,0.12942240316657871,0.5942574251607529,1.4791421585936484,0.5521298171030233,0.5649959664490486,0.6079595402147827
533,rxn00499_c0_r,27.43811,27.54773,28.557251,27.143188,27.142883,0.07183119528332363,0.020882339917423942,0.07576485859727136,0.08387345517903701,0.046307098380702495,1239.8890498477283,860.4444151320964,891.5952180746235,1076.5194520818338,1000.1626693899328
534,rxn04954_c0_r,18.91858,14.625244,14.814697,22.712097,19.026123,0.09024945048417594,0.026236786050096772,0.09519174541708451,0.10537946932750811,0.05818071335011344,936.310535940734,1285.8926632210455,1168.3056542134525,957.4615621911828,850.6032863098887
535,rxn00799_c0_r,73.86438,77.64685,71.01318,67.249756,32.650635,4.745279269947551,1.3795195016218171,5.005143120256647,5.540809485212055,3.0591181607190134,819.0825794194024,998.8595415064502,838.991932017454,893.8236216315455,849.9084038716234
536,rxn01361_c0_r,13.105639,12.439419,12.947391,13.439966,13.462284,0.0,0.0,0.0,0.0,0.0,,,,,
537,rxn09736_c0_i,175.96631,172.28224,178.05324,176.70403,171.555,16.418953598799657,4.77322100497116,17.318098255522393,19.171536312654435,10.584734064481312,,,,,
538,rxn05238_c0_o,149.24052,149.2899,149.24362,149.24333,149.27246,0.0,0.0,0.0,0.0,0.0,,,,,
539,rxn08730_c0_i,4.9820642,3.2785075,3.515897,4.3893576,5.095737,0.0,0.0,0.0,0.0,0.0,,,,,
540,rxn31154_d0_o,1.9338549,139.73471,137.89839,140.0381,137.87964,0.0,0.0,0.0,0.0,0.0,,,,,
541,rxn05467_c0_o,89.06605,84.11884,88.92605,87.897316,88.73507,0.0,0.0,0.0,0.0,0.0,,,,,
542,rxn05468_c0_o,201.65771,176.11261,175.31279,175.02711,177.53831,83.91789898505488,24.396114875298473,88.51346166947144,97.9864543737589,54.09898010015388,,,,,
543,rxn09121_c0_i,25.615118,24.905523,23.813848,25.706099,24.813116,0.0,0.0,0.0,0.0,0.0,,,,,
544,rxn05319_c0_o,13.032003,18.525572,20.641903,15.103824,15.667826,0.0,0.0,0.0,0.0,0.0,,,,,
545,rxn05238_d0_i,75.419044,75.29062,75.410934,75.411705,75.33709,0.14366239056664734,0.041764679834847905,0.15152971719454264,0.16774691035807404,0.09261419676140503,,,,,
546,rxn05319_d0_i,309.84384,298.13904,304.2299,297.1692,304.43268,332.4397447001259,96.64491483829379,350.6450108476131,388.1721571924033,214.31245718193287,,,,,
547,rxn05467_d0_i,179.04103,185.7449,182.53156,183.359,182.18536,87.89209800101877,25.551470489575944,92.70529817301659,102.62691457664523,56.661009370178476,,,,,
548,rxn05468_d0_i,59.164486,68.83839,68.788445,69.1987,68.76741,0.0,0.0,0.0,0.0,0.0,,,,,
549,rxn08730_d0_o,316.93365,314.6961,316.2331,318.51144,314.9733,312.12183065785763,90.73821113149707,329.21443492120426,364.44801274465874,201.21419756457686,,,,,
550,rxn09118_d0_o,0.0,9.53e-05,5.68e-05,0.001660197,0.0,1.013004036046872,0.29449453729700426,1.0684787750897242,1.1828307781659064,0.6530488233175993,,,,,
551,rxn09121_d0_o,300.37427,302.02783,301.67087,302.01804,302.9147,294.3955493049016,85.58493154002878,310.5174162392114,343.7499795477459,189.7866743095667,,,,,
552,rxn09736_d0_o,62.645412,64.17601,61.616352,62.433353,64.40295,0.0,0.0,0.0,0.0,0.0,,,,,
553,rxn09817_d0_o,5.954662,6.493471,6.2593155,6.3401055,6.5443983,0.2007589816892891,0.058363462846133564,0.2117530663359634,0.23441555421833413,0.12942240316657874,,,,,
554,rxn09839_d0_o,0.0,0.0,0.0,0.0,0.0,2.2206890295667434,0.6455855702163574,2.342299743864864,2.5929801258811427,1.4316017568618662,,,,,
555,rxn10929_d0_i,19.957216,21.873203,19.700266,18.90942,20.155247,0.0,0.0,0.0,0.0,0.0,,,,,
556,rxn10967_d0_i,33.38952,36.235386,27.715199,37.670662,34.03162,6.9659682995142935,2.0251050718381745,7.347442864121511,8.133789611093198,4.490719917580879,,,,,
557,rxn11013_d0_i,9.549342,7.9498687,12.159642,7.02408,11.08959,0.0,0.0,0.0,0.0,0.0,,,,,
558,rxn13360_d0_o,0.50167376,1.6395767,1.2958331,1.4971341,1.4553219,0.0,0.0,0.0,0.0,0.0,,,,,
559,rxn13361_d0_i,9.261974,4.8738294,6.0987983,7.3779716,6.4618444,0.0,0.0,0.0,0.0,0.0,,,,,
560,rxn13365_d0_o,17.498493,20.68964,16.276245,19.817741,18.887428,0.9319637131631201,0.27093497431324276,0.9830004730825415,1.0882043159126302,0.6008049174521891,,,,,
561,rxn29240_d0_r,367.6616,366.35992,366.27917,366.08167,367.52222,301.86267832843106,87.75573109113698,318.39346469370014,352.468947803819,194.60047529046525,,,,,
562,rxn29318_d0_i,34.93453,34.61191,35.455456,34.141235,35.83236,0.0,0.0,0.0,0.0,0.0,,,,,
563,rxn29733_d0_i,3.0578403,4.497091,3.0538633,4.0234427,3.2666564,0.20075898168928907,0.058363462846133564,0.21175306633596339,0.23441555421833413,0.12942240316657871,,,,,
564,rxn29785_d0_i,46.292274,46.375397,45.27317,42.05581,44.186993,3.191331078651653,0.9277648814082129,3.3660966792690123,3.7263470715055607,2.057341265749818,,,,,
565,rxn33186_d0_o,1.4311908,0.31022322,0.47528002,0.40333003,0.37179777,1.013004036046872,0.29449453729700437,1.0684787750897242,1.1828307781659069,0.6530488233175994,,,,,
566,rxn39241_d0_o,20.907959,17.788269,18.196167,18.323853,19.200134,0.0,0.0,0.0,0.0,0.0,976.4635339197264,717.0036101343181,980.5584687303508,1120.4075095677902,862.5930496635974
567,rxn39242_d0_o,2.095337,0.0,0.0,0.0,2.102234,0.09024945048417594,0.026236786050096772,0.09519174541708451,0.10537946932750811,0.05818071335011344,976.4953804222566,717.0269945787863,980.5904487855912,1120.4440506769547,862.6211823800627
568,rxn_cpd00008_c0_o,382.89197,383.72458,383.85315,382.50302,382.97104,300.93071461526796,87.48479611682374,317.4104642206176,351.3807434879064,193.9996703730131,,,,,
569,rxn_cpd00002_c0_o,28.954683,31.356798,28.675653,31.607561,30.436464,0.0,0.0,0.0,0.0,0.0,,,,,
570,rxn_cpd00103_c0_i,1.0375392,1.3804337,1.0799654,0.63158596,0.7639598,0.0,0.0,0.0,0.0,0.0,,,,,
571,rxn08217_c0_i,15.676709,16.967388,15.485093,16.193504,16.17486,0.908019981402012,0.26397419434076813,0.9577455202167843,1.060246497519618,0.585369217991955,,,,,
